"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.968567150E0,4.908277392E-1,-9.875777245E0,1.674975902E-1
3.970962254E0,4.381856322E-1,-9.859027863E0,1.698904037E-1
3.973358140E0,4.046861231E-1,-9.868598938E0,1.507478207E-1
3.975754025E0,3.855435550E-1,-9.851848602E0,1.507478207E-1
3.978149077E0,3.783650696E-1,-9.866206169E0,1.244267747E-1
3.980544181E0,3.472583890E-1,-9.854242325E0,1.579262912E-1
3.982940067E0,3.089732230E-1,-9.844670296E0,1.555334777E-1
3.985335952E0,3.065803945E-1,-9.863813400E0,1.435693651E-1
3.987731004E0,3.305086195E-1,-9.902098656E0,1.244267747E-1
3.990126108E0,2.970091105E-1,-9.892526627E0,8.614161611E-2
3.992521994E0,2.560320199E-1,-9.880562782E0,9.810572863E-2
3.994917879E0,2.464607358E-1,-9.870991707E0,8.853443712E-2
3.997312931E0,2.632105052E-1,-9.882955551E0,6.221338734E-2
3.999708036E0,2.416750938E-1,-9.885348320E0,5.742774159E-2
4.002103921E0,2.225325108E-1,-9.856635094E0,2.392822690E-2
4.004499806E0,2.153540403E-1,-9.847063065E0,-9.571290575E-3
4.006894858E0,1.531406492E-1,-9.827920914E0,-2.632104978E-2
4.009289963E0,1.244267747E-1,-9.803693771E0,-4.307080805E-2
4.011685900E0,1.124626622E-1,-9.813264847E0,-1.674975827E-2
4.014081733E0,9.092725813E-2,-9.810872078E0,-1.435693540E-2
4.016476786E0,7.178468257E-2,-9.863813400E0,-2.392822644E-3
4.018871890E0,4.307080805E-2,-9.859027863E0,-1.196411345E-2
4.021267827E0,6.221338734E-2,-9.859027863E0,-7.178467698E-3
4.023663661E0,8.374879509E-2,-9.880562782E0,0.000000000E0
4.026058713E0,7.178468257E-2,-9.904491425E0,1.196411345E-2
4.028453817E0,5.503492057E-2,-9.909276962E0,4.785645287E-3
4.030849754E0,7.657032460E-2,-9.911669731E0,7.178467698E-3
4.033245588E0,1.004985496E-1,-9.904491425E0,0.000000000E0
4.035640692E0,1.459621787E-1,-9.897313118E0,2.871387079E-2
4.038035796E0,2.057827413E-1,-9.923633575E0,3.349951655E-2
4.040431681E0,1.770688742E-1,-9.935597420E0,2.153540403E-2
4.042827515E0,1.555334777E-1,-9.897313118E0,2.871387079E-2
4.045222619E0,1.866401732E-1,-9.875777245E0,3.828516230E-2
4.047617723E0,2.703889608E-1,-9.870991707E0,1.435693540E-2
4.050013608E0,3.592225015E-1,-9.873384476E0,-3.110669367E-2
4.052409442E0,5.841478109E-1,-9.930811882E0,1.435693540E-2
4.054804546E0,8.090731502E-1,-1.006002426E1,5.742774159E-2
4.057199650E0,8.691928387E-1,-1.007438183E1,-9.571290575E-3
4.059595536E0,8.524430394E-1,-9.993025780E0,3.110669367E-2
4.061991369E0,8.258228898E-1,-9.961918831E0,1.363908947E-1
4.064386473E0,7.133602500E-1,-9.969097137E0,2.440679073E-1
4.066781577E0,4.812564552E-1,-9.887741089E0,2.512463629E-1
4.069177463E0,3.017947674E-1,-9.820742607E0,1.986042857E-1
4.071573348E0,3.137588799E-1,-9.779765129E0,1.052841991E-1
4.073968400E0,4.956133962E-1,-9.847063065E0,9.332008660E-2
4.076363504E0,6.008976102E-1,-9.961918831E0,7.896314561E-2
4.078759390E0,5.578267574E-1,-1.003848934E1,1.172483116E-1
4.081155275E0,4.070789516E-1,-1.005523872E1,1.698904037E-1
4.083550327E0,2.632105052E-1,-1.002652550E1,1.818545163E-1
4.085945431E0,1.746760458E-1,-1.006002426E1,1.387837082E-1
4.088341317E0,1.483550072E-1,-1.009591675E1,4.785645381E-2
4.090737202E0,1.004985496E-1,-1.010788059E1,1.435693540E-2
4.093132254E0,-2.392822644E-3,-1.005523872E1,3.828516230E-2
4.095527358E0,-9.810572863E-2,-9.995418549E0,5.503492057E-2
4.097923244E0,-7.896314561E-2,-9.949954987E0,1.028913707E-1
4.100319129E0,-1.196411327E-1,-9.926026344E0,1.435693651E-1
4.102714181E0,-1.603191197E-1,-9.926026344E0,1.339980662E-1
4.105109286E0,-2.057827413E-1,-9.868598938E0,1.531406492E-1
4.107505171E0,-1.627119333E-1,-9.839884758E0,1.651047617E-1
4.109901056E0,2.392822690E-2,-9.772586823E0,2.273181528E-1
4.112296108E0,2.679961324E-1,-9.849455833E0,2.368894368E-1
4.114691213E0,4.166502357E-1,-9.909276962E0,2.225325108E-1
4.117087098E0,4.477569461E-1,-9.969097137E0,2.057827413E-1
4.119482983E0,3.759722710E-1,-9.990633011E0,2.081755698E-1
4.121878036E0,2.898306549E-1,-9.976275444E0,1.339980662E-1
4.124273140E0,3.065803945E-1,-9.916455269E0,1.603191197E-1
4.126669077E0,3.257229924E-1,-9.830313683E0,1.746760458E-1
4.129064911E0,3.568296731E-1,-9.758230209E0,1.674975902E-1
4.131459963E0,3.903291821E-1,-9.731908798E0,1.411765367E-1
4.133855067E0,4.334000051E-1,-9.755837440E0,1.651047617E-1
4.136251004E0,4.597210586E-1,-9.796515465E0,1.962114573E-1
4.138646838E0,4.381856322E-1,-9.784550667E0,1.674975902E-1
4.141041890E0,5.075774789E-1,-9.786943436E0,1.148554832E-1
4.143436994E0,5.626124144E-1,-9.801301003E0,1.268195957E-1
4.145832931E0,5.697908998E-1,-9.810872078E0,1.004985496E-1
4.148228765E0,5.721837282E-1,-9.791728973E0,3.828516230E-2
4.150623869E0,5.937191248E-1,-9.779765129E0,-3.349951655E-2
4.153018973E0,6.320042610E-1,-9.791728973E0,-1.004985496E-1
4.155414858E0,6.535396576E-1,-9.763015747E0,-1.627119333E-1
4.157810692E0,6.798607111E-1,-9.751050949E0,-1.674975902E-1
4.160205796E0,6.942176819E-1,-9.755837440E0,-1.651047617E-1
4.162600900E0,5.889334679E-1,-9.719944954E0,-1.483550072E-1
4.164996786E0,4.716851711E-1,-9.686445236E0,-7.896314561E-2
4.167392619E0,4.405784607E-1,-9.686445236E0,-7.657032460E-2
4.169787723E0,3.711866140E-1,-9.693623543E0,-7.657032460E-2
4.172182827E0,3.089732230E-1,-9.672088623E0,-1.914258115E-2
4.174578713E0,2.703889608E-1,-9.669695854E0,-9.571290575E-3
4.176974598E0,3.161516786E-1,-9.691230774E0,1.674975827E-2
4.179369650E0,3.137588799E-1,-9.717552185E0,7.178467698E-3
4.181764754E0,2.946162820E-1,-9.746265411E0,1.914258115E-2
4.184160640E0,2.850449979E-1,-9.763015747E0,5.982056633E-2
4.186556525E0,2.994019389E-1,-9.801301003E0,6.460621208E-2
4.188951577E0,3.496512175E-1,-9.801301003E0,4.307080805E-2
4.191346681E0,2.922234535E-1,-9.803693771E0,7.896314561E-2
4.193742567E0,3.400799036E-1,-9.842277527E0,6.939185411E-2
4.196138452E0,2.874378264E-1,-9.856635094E0,1.148554832E-1
4.198533504E0,3.017947674E-1,-9.870991707E0,1.172483116E-1
4.200928608E0,3.281157911E-1,-9.882955551E0,6.699903309E-2
4.203324494E0,3.400799036E-1,-9.894919395E0,6.939185411E-2
4.205720379E0,3.065803945E-1,-9.856635094E0,6.939185411E-2
4.208115431E0,3.735794425E-1,-9.851848602E0,5.742774159E-2
4.210510536E0,4.477569461E-1,-9.899705887E0,3.828516230E-2
4.212906421E0,4.405784607E-1,-9.873384476E0,2.392822690E-2
4.215302306E0,3.807578981E-1,-9.870991707E0,2.632104978E-2
4.217697358E0,6.439684033E-1,-9.933204651E0,4.546362907E-2
4.220092463E0,7.731808424E-1,-1.008156013E1,3.828516230E-2
4.222488348E0,6.487540603E-1,-1.010070229E1,2.632104978E-2
4.224884233E0,5.817549825E-1,-1.007198906E1,7.896314561E-2
4.227279286E0,5.530411601E-1,-1.001456070E1,8.614161611E-2
4.229674390E0,5.817549825E-1,-1.000977516E1,4.307080805E-2
4.232070327E0,8.282157183E-1,-1.012463093E1,4.785645381E-2
4.234466161E0,7.875377536E-1,-1.016291618E1,9.571290575E-3
4.236861213E0,7.348956466E-1,-1.014616585E1,3.110669367E-2
4.239256317E0,7.301099896E-1,-1.013420200E1,-2.392822644E-3
4.241652254E0,9.337990284E-1,-1.016052341E1,4.307080805E-2
4.244048088E0,1.041476011E0,-1.026580715E1,5.503492057E-2
4.246443140E0,1.106082320E0,-1.037109184E1,5.503492057E-2
4.248838244E0,1.015154958E0,-1.041924667E1,3.828516230E-2
4.251234181E0,8.907282352E-1,-1.039053345E1,9.810572863E-2
4.253630015E0,7.229315639E-1,-1.030648518E1,5.742774159E-2
4.256025119E0,6.702894568E-1,-1.028495026E1,2.153540403E-2
4.258420223E0,6.774678826E-1,-1.024666500E1,-2.392822644E-3
4.260816108E0,6.870391965E-1,-1.024905777E1,-4.307080805E-2
4.263211942E0,6.583253145E-1,-1.023709393E1,-7.178467698E-3
4.265606994E0,5.291129351E-1,-1.014138031E1,2.392822644E-3
4.268002098E0,2.850449979E-1,-1.001456070E1,4.785645287E-3
4.270398036E0,1.196411327E-1,-1.001934624E1,-2.153540403E-2
4.272793869E0,1.124626622E-1,-1.017966557E1,-5.024927482E-2
4.275188973E0,5.503492057E-2,-1.031844902E1,5.742774159E-2
4.277584077E0,-1.220339537E-1,-1.038574791E1,1.292124242E-1
4.279979963E0,-2.512463629E-1,-1.039292622E1,1.986042857E-1
4.282375796E0,-2.874378264E-1,-1.035434151E1,2.826521695E-1
4.284770900E0,-1.770688742E-1,-1.021316528E1,4.166502357E-1
4.287166004E0,-6.221338734E-2,-1.022512913E1,3.305086195E-1
4.289561890E0,5.742774159E-2,-1.022034359E1,1.842473447E-1
4.291957723E0,1.698904037E-1,-1.018205833E1,2.871387079E-2
4.294352827E0,3.568296731E-1,-1.019402313E1,-1.052841991E-1
4.296747931E0,4.166502357E-1,-1.021077251E1,-7.896314561E-2
4.299143817E0,3.329014480E-1,-1.021316528E1,-3.110669367E-2
4.301539650E0,1.794617027E-1,-1.018445110E1,5.742774159E-2
4.303934754E0,7.178467698E-3,-1.018923664E1,4.546362907E-2
4.306329858E0,-2.440679073E-1,-1.023230743E1,-9.571290575E-3
4.308725744E0,-2.225325108E-1,-1.017248726E1,-9.571290575E-3
4.311121629E0,-1.459621787E-1,-1.002173901E1,-7.896314561E-2
4.313516681E0,-2.826521695E-1,-9.935597420E0,-1.579262912E-1
4.315911786E0,-3.161516786E-1,-9.873384476E0,-1.531406492E-1
4.318307671E0,-4.334000051E-1,-9.779765129E0,-1.459621787E-1
4.320703556E0,-7.540382147E-1,-9.774979591E0,-1.794617027E-1
4.323098608E0,-6.343970895E-1,-9.774979591E0,-2.368894368E-1
4.325493713E0,-5.530411601E-1,-9.722337723E0,-2.679961324E-1
4.327889598E0,-6.631109715E-1,-9.638588905E0,-2.416750938E-1
4.330285483E0,-7.707880139E-1,-9.573982239E0,-2.799602449E-1
4.332680536E0,-9.098708034E-1,-9.617053032E0,-3.687937856E-1
4.335075640E0,-7.348956466E-1,-9.557232857E0,-4.286143482E-1
4.337471525E0,-6.224330068E-1,-9.595518112E0,-4.046861231E-1
4.339867411E0,-7.229315639E-1,-9.569196701E0,-2.727817893E-1
4.342262463E0,-8.114659786E-1,-9.557232857E0,-2.057827413E-1
4.344657567E0,-9.337990284E-1,-9.535696983E0,-1.531406492E-1
4.347053452E0,-9.529415965E-1,-9.540482521E0,-7.896314561E-2
4.349449338E0,-9.840483069E-1,-9.514162064E0,-4.067798331E-2
4.351844390E0,-9.553344250E-1,-9.530911446E0,-1.196411345E-2
4.354239494E0,-8.931210637E-1,-9.571589470E0,-1.914258115E-2
4.356635379E0,-8.258228898E-1,-9.602696419E0,-3.110669367E-2
4.359031265E0,-7.683951855E-1,-9.643374443E0,-9.571290761E-2
4.361426317E0,-7.085745931E-1,-9.686445236E0,-1.627119333E-1
4.363821421E0,-7.037889361E-1,-9.681659698E0,-1.722832322E-1
4.366217306E0,-7.109674215E-1,-9.700801849E0,-1.555334777E-1
4.368613192E0,-7.133602500E-1,-9.765408516E0,-1.100698411E-1
4.371008244E0,-7.157530785E-1,-9.803693771E0,-9.332008660E-2
4.373403348E0,-7.037889361E-1,-9.823135376E0,-1.411765367E-1
4.375799286E0,-7.348956466E-1,-9.837491989E0,-1.746760458E-1
4.378195119E0,-7.612167001E-1,-9.842277527E0,-1.914258152E-1
4.380590171E0,-8.330013752E-1,-9.835099220E0,-1.818545163E-1
4.382985275E0,-8.596215248E-1,-9.839884758E0,-2.081755698E-1
4.385381213E0,-9.146564603E-1,-9.844670296E0,-2.273181528E-1
4.387777046E0,-9.242277741E-1,-9.851848602E0,-2.153540403E-1
4.390172098E0,-9.433703423E-1,-9.870991707E0,-2.273181528E-1
4.392567202E0,-9.481559992E-1,-9.899705887E0,-2.105683982E-1
4.394963140E0,-9.649057388E-1,-9.923633575E0,-1.842473447E-1
4.397358973E0,-9.744769931E-1,-9.933204651E0,-2.129612118E-1
4.399754025E0,-9.912267923E-1,-9.921240807E0,-2.033899277E-1
4.402149129E0,-9.744769931E-1,-9.949954987E0,-1.866401732E-1
4.404545067E0,-1.010369420E0,-9.949954987E0,-1.722832322E-1
4.406940900E0,-1.003190875E0,-9.954740524E0,-2.033899277E-1
4.409336004E0,-9.936196208E-1,-9.957133293E0,-1.818545163E-1
4.411731108E0,-9.553344250E-1,-9.971489906E0,-1.483550072E-1
4.414126994E0,-9.433703423E-1,-9.959526062E0,-1.531406492E-1
4.416522827E0,-9.242277741E-1,-9.966704369E0,-1.339980662E-1
4.418917931E0,-9.122636318E-1,-9.921240807E0,-8.135596663E-2
4.421313036E0,-9.146564603E-1,-9.902098656E0,-3.589234129E-2
4.423708921E0,-8.763712645E-1,-9.909276962E0,-6.939185411E-2
4.426104754E0,-8.548358679E-1,-9.904491425E0,-6.221338734E-2
4.428499858E0,-8.377870321E-1,-9.880562782E0,-4.307080805E-2
4.430894963E0,-7.803592682E-1,-9.894919395E0,-5.503492057E-2
4.433290848E0,-7.253243923E-1,-9.909276962E0,-7.178468257E-2
4.435686681E0,-6.702894568E-1,-9.875777245E0,-7.178468257E-2
4.438081786E0,-6.391827464E-1,-9.868598938E0,-4.546362907E-2
4.440476890E0,-6.128616929E-1,-9.863813400E0,-4.546362907E-2
4.442872775E0,-5.482555032E-1,-9.849455833E0,-4.307080805E-2
4.445268608E0,-5.099703074E-1,-9.851848602E0,-7.178468257E-2
4.447663713E0,-4.908277392E-1,-9.818050385E0,-1.124626622E-1
4.450058817E0,-4.573282301E-1,-9.832706451E0,-1.172483116E-1
4.452454702E0,-3.640081584E-1,-9.823135376E0,-5.982056633E-2
4.454850536E0,-3.233301640E-1,-9.794121742E0,-2.392822690E-2
4.457245640E0,-2.656033039E-1,-9.782157898E0,-2.632104978E-2
4.459640744E0,-2.105683982E-1,-9.789336205E0,-8.374879509E-2
4.462036629E0,-1.698904037E-1,-9.758230209E0,-7.417750359E-2
4.464432463E0,-1.387837082E-1,-9.736694336E0,-8.135596663E-2
4.466827567E0,-1.292124242E-1,-9.715159416E0,-1.172483116E-1
4.469222671E0,-6.221338734E-2,-9.696016312E0,-1.052841991E-1
4.471618556E0,2.392822690E-2,-9.717552185E0,-1.196411327E-1
4.474014442E0,9.092725813E-2,-9.707980156E0,-1.028913707E-1
4.476409494E0,1.411765367E-1,-9.696016312E0,-1.028913707E-1
4.478804598E0,2.392822653E-1,-9.688838005E0,-8.374879509E-2
4.481200483E0,3.544368446E-1,-9.703194618E0,-5.742774159E-2
4.483596369E0,4.142574072E-1,-9.717552185E0,-5.503492057E-2
4.485991421E0,4.405784607E-1,-9.753444672E0,-2.392822690E-2
4.488386525E0,4.477569461E-1,-9.760622978E0,-2.392822644E-3
4.490782411E0,5.291129351E-1,-9.755837440E0,3.349951655E-2
4.493178296E0,5.721837282E-1,-9.770194054E0,3.589234129E-2
4.495573348E0,6.080760360E-1,-9.770194054E0,6.221338734E-2
4.497968452E0,6.774678826E-1,-9.810872078E0,8.853443712E-2
4.500364338E0,7.564310431E-1,-9.774979591E0,1.100698411E-1
4.502760223E0,8.500502706E-1,-9.782157898E0,1.076770201E-1
4.505155275E0,8.548358679E-1,-9.806086540E0,7.657032460E-2
4.507550379E0,8.668000102E-1,-9.827920914E0,1.220339537E-1
4.509946265E0,8.739784956E-1,-9.902098656E0,1.507478207E-1
4.512342150E0,8.739784956E-1,-9.916455269E0,1.555334777E-1
4.514737202E0,8.401798606E-1,-9.930811882E0,1.627119333E-1
4.517132306E0,8.114659786E-1,-9.942776680E0,1.746760458E-1
4.519528192E0,8.066803217E-1,-9.945169449E0,1.962114573E-1
4.521924077E0,8.162516356E-1,-9.959526062E0,1.794617027E-1
4.524319129E0,8.452646136E-1,-9.961918831E0,1.746760458E-1
4.526714233E0,8.691928387E-1,-9.942776680E0,1.674975902E-1
4.529110119E0,9.002995491E-1,-9.930811882E0,1.411765367E-1
4.531506004E0,9.601200819E-1,-9.957133293E0,1.268195957E-1
4.533901056E0,1.029511929E0,-9.995418549E0,8.853443712E-2
4.536296161E0,1.106082320E0,-9.993025780E0,6.221338734E-2
4.538692046E0,1.182652593E0,-1.001456070E1,5.982056633E-2
4.541087931E0,1.242473125E0,-1.004806042E1,4.067798331E-2
4.543482983E0,1.304686546E0,-1.006959629E1,1.674975827E-2
4.545878088E0,1.357328653E0,-1.012463093E1,9.571290575E-3
4.548273973E0,1.347757339E0,-1.014855862E1,-5.024927482E-2
4.550669858E0,1.347757339E0,-1.011266708E1,-1.028913707E-1
4.553064911E0,1.378864050E0,-1.007677460E1,-1.579262912E-1
4.555460015E0,1.415055513E0,-1.002652550E1,-1.842473447E-1
4.557855952E0,1.470090389E0,-9.952347755E0,-2.416750938E-1
4.560251786E0,1.460519075E0,-9.971489906E0,-3.185445070E-1
4.562646838E0,1.402792215E0,-9.942776680E0,-3.113660514E-1
4.565041942E0,1.424626827E0,-9.880562782E0,-3.472583890E-1
4.567437879E0,1.436590910E0,-9.827920914E0,-4.022932947E-1
4.569833713E0,1.455733418E0,-9.774979591E0,-4.453641176E-1
4.572228765E0,1.496411443E0,-9.798908234E0,-4.956133962E-1
4.574623869E0,1.513161182E0,-9.844670296E0,-4.836492836E-1
4.577019806E0,1.419841170E0,-9.880562782E0,-4.573282301E-1
4.579415640E0,1.331007600E0,-9.894919395E0,-3.807578981E-1
4.581810692E0,1.280758262E0,-9.897313118E0,-3.711866140E-1
4.584205796E0,1.213759303E0,-9.882955551E0,-3.568296731E-1
4.586601733E0,1.206580877E0,-9.851848602E0,-3.305086195E-1
4.588997567E0,1.225723386E0,-9.897313118E0,-3.305086195E-1
4.591392619E0,1.182652593E0,-9.906884193E0,-3.352942765E-1
4.593787723E0,1.197009563E0,-9.976275444E0,-3.065803945E-1
4.596183661E0,1.235294700E0,-1.000020409E1,-2.898306549E-1
4.598579494E0,1.228116274E0,-1.000977516E1,-2.536391914E-1
4.600974546E0,1.208973646E0,-9.990633011E0,-2.632105052E-1
4.603369650E0,1.177866936E0,-9.947562218E0,-2.874378264E-1
4.605765588E0,1.137188911E0,-9.899705887E0,-3.065803945E-1
4.608161421E0,1.079761267E0,-9.851848602E0,-3.185445070E-1
4.610556473E0,1.027119160E0,-9.837491989E0,-3.185445070E-1
4.612951577E0,1.003190875E0,-9.837491989E0,-3.041875660E-1
4.615347515E0,9.625129104E-1,-9.851848602E0,-2.994019389E-1
4.617743348E0,9.361918569E-1,-9.849455833E0,-2.775674164E-1
4.620138400E0,9.242277741E-1,-9.870991707E0,-3.089732230E-1
4.622533504E0,9.002995491E-1,-9.904491425E0,-3.041875660E-1
4.624929442E0,8.596215248E-1,-9.916455269E0,-3.305086195E-1
4.627325275E0,8.524430394E-1,-9.933204651E0,-3.807578981E-1
4.629720379E0,8.282157183E-1,-9.995418549E0,-3.496512175E-1
4.632115483E0,8.090731502E-1,-1.004566765E1,-3.496512175E-1
4.634511369E0,7.588238716E-1,-1.006480980E1,-3.161516786E-1
4.636907202E0,7.348956466E-1,-1.006959629E1,-2.946162820E-1
4.639302306E0,7.157530785E-1,-1.012463093E1,-3.161516786E-1
4.641697411E0,6.918248534E-1,-1.013180923E1,-2.826521695E-1
4.644093296E0,6.607181430E-1,-1.012463093E1,-2.775674164E-1
4.646489129E0,6.248258352E-1,-1.009113121E1,-2.994019389E-1
4.648884233E0,5.410770178E-1,-1.006720352E1,-3.185445070E-1
4.651279338E0,4.812564552E-1,-1.008156013E1,-3.305086195E-1
4.653675223E0,4.836492836E-1,-1.013180923E1,-3.089732230E-1
4.656071056E0,3.759722710E-1,-1.008395290E1,-2.970091105E-1
4.658466161E0,3.257229924E-1,-9.945169449E0,-3.711866140E-1
4.660861265E0,3.209373355E-1,-9.911669731E0,-4.286143482E-1
4.663257150E0,3.616153300E-1,-9.952347755E0,-4.716851711E-1
4.665652983E0,3.472583890E-1,-1.000977516E1,-4.621138871E-1
4.668048088E0,3.041875660E-1,-1.004327488E1,-4.166502357E-1
4.670443192E0,2.416750938E-1,-1.004327488E1,-3.855435550E-1
4.672839077E0,1.579262912E-1,-1.003609657E1,-4.166502357E-1
4.675234911E0,8.374879509E-2,-1.004088211E1,-4.238287210E-1
4.677630015E0,3.110669367E-2,-1.002652550E1,-4.190430641E-1
4.680025119E0,-9.571290575E-3,-9.971489906E0,-3.855435550E-1
4.682421004E0,-4.546362907E-2,-9.949954987E0,-3.568296731E-1
4.684816838E0,-6.460621208E-2,-9.928419113E0,-3.496512175E-1
4.687211942E0,-1.579262912E-1,-9.897313118E0,-3.424727321E-1
4.689607046E0,-2.105683982E-1,-9.842277527E0,-3.592225015E-1
4.692002931E0,-2.321037948E-1,-9.772586823E0,-3.687937856E-1
4.694398765E0,-2.727817893E-1,-9.748658180E0,-3.879363835E-1
4.696793869E0,-2.799602449E-1,-9.729516029E0,-3.711866140E-1
4.699188973E0,-2.656033039E-1,-9.741479874E0,-3.592225015E-1
4.701584858E0,-2.946162820E-1,-9.739087105E0,-3.735794425E-1
4.703980744E0,-3.209373355E-1,-9.734301567E0,-3.687937856E-1
4.706375796E0,-3.496512175E-1,-9.765408516E0,-3.592225015E-1
4.708770900E0,-3.664009571E-1,-9.772586823E0,-3.209373355E-1
4.711166786E0,-3.640081584E-1,-9.758230209E0,-3.352942765E-1
4.713562671E0,-3.687937856E-1,-9.777372360E0,-2.970091105E-1
4.715957723E0,-3.592225015E-1,-9.794121742E0,-2.799602449E-1
4.718352827E0,-3.568296731E-1,-9.820742607E0,-2.775674164E-1
4.720748713E0,-3.544368446E-1,-9.837491989E0,-2.727817893E-1
4.723144598E0,-3.352942765E-1,-9.832706451E0,-2.416750938E-1
4.725539650E0,-3.185445070E-1,-9.870991707E0,-2.488535494E-1
4.727934754E0,-3.113660514E-1,-9.878170013E0,-2.081755698E-1
4.730330640E0,-2.799602449E-1,-9.890133858E0,-1.938186288E-1
4.732726525E0,-2.799602449E-1,-9.909276962E0,-1.651047617E-1
4.735121577E0,-2.584248483E-1,-9.921240807E0,-1.603191197E-1
4.737516681E0,-2.679961324E-1,-9.902098656E0,-1.339980662E-1
4.739912567E0,-2.560320199E-1,-9.914062500E0,-1.052841991E-1
4.742308452E0,-2.344966233E-1,-9.921240807E0,-8.853443712E-2
4.744703504E0,-2.440679073E-1,-9.918848038E0,-7.417750359E-2
4.747098608E0,-2.751746178E-1,-9.868598938E0,-6.460621208E-2
4.749494494E0,-2.464607358E-1,-9.880562782E0,-4.546362907E-2
4.751890379E0,-2.392822653E-1,-9.875777245E0,-3.349951655E-2
4.754285431E0,-2.273181528E-1,-9.894919395E0,-3.349951655E-2
4.756680536E0,-2.153540403E-1,-9.914062500E0,-3.349951655E-2
4.759076421E0,-1.866401732E-1,-9.921240807E0,-2.153540403E-2
4.761472306E0,-1.842473447E-1,-9.892526627E0,-1.435693540E-2
4.763867358E0,-1.627119333E-1,-9.859027863E0,-2.153540403E-2
4.766262463E0,-1.220339537E-1,-9.854242325E0,4.785645287E-3
4.768658348E0,-9.092725813E-2,-9.849455833E0,-7.178467698E-3
4.771054233E0,-9.092725813E-2,-9.847063065E0,-3.589234129E-2
4.773449286E0,-5.503492057E-2,-9.842277527E0,-2.392822644E-3
4.775844390E0,-4.546362907E-2,-9.837491989E0,9.571290575E-3
4.778240275E0,-2.632104978E-2,-9.830313683E0,-3.110669367E-2
4.780636161E0,1.196411345E-2,-9.837491989E0,-1.674975827E-2
4.783031213E0,4.307080805E-2,-9.878170013E0,4.785645287E-3
4.785426317E0,3.110669367E-2,-9.933204651E0,9.571290575E-3
4.787822202E0,2.871387079E-2,-9.940383911E0,1.435693540E-2
4.790218088E0,0.000000000E0,-9.930811882E0,4.785645287E-3
4.792613140E0,-2.871387079E-2,-9.914062500E0,1.674975827E-2
4.795008244E0,-2.392822690E-2,-9.885348320E0,-2.153540403E-2
4.797404129E0,-2.632104978E-2,-9.880562782E0,-1.435693540E-2
4.799800015E0,-4.307080805E-2,-9.868598938E0,-2.632104978E-2
4.802195067E0,-5.742774159E-2,-9.842277527E0,2.392822644E-3
4.804590171E0,-5.024927482E-2,-9.806086540E0,3.110669367E-2
4.806986056E0,-4.067798331E-2,-9.808479309E0,7.178467698E-3
4.809381942E0,-3.349951655E-2,-9.815657616E0,-2.392822644E-3
4.811776994E0,-9.571290575E-3,-9.801301003E0,-0.000000000E0
4.814172098E0,2.871387079E-2,-9.784550667E0,9.571290575E-3
4.816567983E0,6.939185411E-2,-9.782157898E0,2.871387079E-2
4.818963869E0,9.810572863E-2,-9.772586823E0,7.178467698E-3
4.821358921E0,1.244267747E-1,-9.767801285E0,3.110669367E-2
4.823754025E0,1.818545163E-1,-9.765408516E0,3.589234129E-2
4.826149911E0,2.512463629E-1,-9.794121742E0,3.589234129E-2
4.828545796E0,3.041875660E-1,-9.794121742E0,5.982056633E-2
4.830940848E0,3.592225015E-1,-9.810872078E0,3.828516230E-2
4.833335952E0,4.094717801E-1,-9.839884758E0,3.828516230E-2
