"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.542162458E1,6.053411865E0,-1.409858185E1,7.324867859E0
3.543157658E1,5.714217224E0,-1.239063354E1,7.718249817E0
3.544152858E1,4.028871918E0,-1.070903046E1,6.718778229E0
3.545148058E1,2.039808197E0,-1.003543121E1,7.067702637E0
3.546143258E1,1.310225372E0,-1.024604324E1,6.247707825E0
3.547138558E1,3.372187500E0,-1.044767395E1,3.962559814E0
3.548133675E1,6.273304596E0,-1.007539810E1,2.687810669E0
3.549128875E1,6.660100250E0,-8.812923431E0,3.661236420E0
3.550124075E1,4.647984467E0,-7.436835022E0,5.233566742E0
3.551119275E1,2.550396423E0,-6.741830292E0,6.089935913E0
3.552114475E1,1.226998444E0,-6.515051880E0,6.015690308E0
3.553109675E1,7.596702576E-1,-6.475683746E0,5.516478424E0
3.554104875E1,1.076261902E0,-6.742728424E0,4.654121704E0
3.555100175E1,1.584155731E0,-7.381001129E0,3.850442963E0
3.556095375E1,2.076481934E0,-8.171357574E0,3.665427704E0
3.557090575E1,2.420765991E0,-9.049730988E0,3.887715454E0
3.558085775E1,2.353256378E0,-9.525591431E0,4.012855225E0
3.559080975E1,1.945653992E0,-9.372010803E0,4.225113831E0
3.560076175E1,1.706451416E0,-8.951684875E0,4.475992126E0
3.561071375E1,1.827549591E0,-8.892707520E0,4.119732971E0
3.562066575E1,2.287393341E0,-8.881031799E0,3.990252228E0
3.563061875E1,2.673590240E0,-8.706494751E0,3.860172729E0
3.564057075E1,2.634820862E0,-8.521180115E0,3.873045959E0
3.565052275E1,2.968027954E0,-8.514444122E0,3.554208984E0
3.566047475E1,3.433709564E0,-8.321944427E0,2.839145966E0
3.567042675E1,3.760480042E0,-7.940836945E0,1.951192474E0
3.568037875E1,3.192561035E0,-7.148085480E0,1.922003174E0
3.569033075E1,2.452050934E0,-6.424190826E0,2.862198029E0
3.570028275E1,2.027533722E0,-6.087989960E0,3.589236145E0
3.571023575E1,1.485660553E0,-5.592969360E0,3.930676117E0
3.572018775E1,1.099463654E0,-5.325176239E0,3.715573425E0
3.573013975E1,1.126257935E0,-5.385650482E0,3.259172516E0
3.574009175E1,1.483415222E0,-5.770200806E0,2.586471405E0
3.575004375E1,1.584754486E0,-6.425238647E0,2.102976837E0
3.575999575E1,1.532513123E0,-7.264243927E0,1.916165314E0
3.576994775E1,1.551373901E0,-8.078251190E0,1.808988190E0
3.577990075E1,2.381098480E0,-7.207811279E0,2.422711945E0
3.578985275E1,2.327509918E0,-5.557343445E0,2.802921295E0
3.579980475E1,2.386337585E0,-5.692961426E0,2.625989227E0
3.580975675E1,2.261048126E0,-6.256240082E0,2.475552063E0
3.581970875E1,1.808090057E0,-6.634802856E0,2.999163208E0
3.582966075E1,1.622176666E0,-7.156168671E0,3.380869446E0
3.583961275E1,1.813778229E0,-7.726782074E0,3.542383575E0
3.584956475E1,1.779200134E0,-7.982899475E0,3.682941284E0
3.585951775E1,1.770069122E0,-8.616082764E0,3.887565765E0
3.586946975E1,1.533860321E0,-9.110953674E0,4.279600525E0
3.587942175E1,1.445993042E0,-9.085356903E0,4.552033997E0
3.588937375E1,1.602417755E0,-8.692573700E0,4.156855774E0
3.589932575E1,4.382885742E-1,-8.628357239E0,4.316274261E0
3.590927775E1,4.264631653E-1,-8.679251404E0,4.451293488E0
3.591922975E1,3.014730835E-1,-8.756790161E0,4.712350616E0
3.592918175E1,2.119592285E-1,-8.860374756E0,4.745731201E0
3.593913375E1,4.827461243E-1,-8.884923706E0,4.722230072E0
3.594908675E1,9.018745422E-1,-9.168134766E0,4.812043304E0
3.595903875E1,1.357227631E0,-9.690398712E0,5.075794830E0
3.596899075E1,1.739083557E0,-1.023900787E1,5.196294250E0
3.597894275E1,2.108215942E0,-1.073807007E1,4.990322571E0
3.598889475E1,2.129322052E0,-1.119611755E1,5.128934326E0
3.599884675E1,2.047741699E0,-1.186866898E1,5.611680450E0
3.600879875E1,2.322420502E0,-1.239736954E1,4.756359100E0
3.601875075E1,2.848127289E0,-1.221430023E1,4.465214539E0
3.602870375E1,2.517764282E0,-1.315389633E1,4.813689880E0
3.603865575E1,1.613195343E0,-1.436787186E1,5.386398926E0
3.604860775E1,6.200106812E-1,-1.454645050E1,6.196963348E0
3.605855975E1,1.220711517E0,-1.502126312E1,7.102729797E0
3.606851175E1,2.267484741E0,-1.508922180E1,8.299341431E0
3.607846375E1,3.611689453E0,-1.464434692E1,8.577912140E0
3.608841575E1,4.876259766E0,-1.349159409E1,7.788453827E0
3.609836875E1,5.228028259E0,-1.201057388E1,6.588249664E0
3.610832075E1,5.063520355E0,-1.056697586E1,5.218597870E0
3.611827275E1,4.648433533E0,-9.327253876E0,3.851939850E0
3.612822475E1,3.562142487E0,-7.951015778E0,3.127296753E0
3.613817675E1,2.706521759E0,-7.021598511E0,2.961591339E0
3.614812875E1,2.384092255E0,-6.266418915E0,3.713178406E0
3.615808075E1,2.436932373E0,-5.657485199E0,4.920417938E0
3.616803275E1,2.791694641E0,-5.516927490E0,5.931116180E0
3.617798475E1,2.916385345E0,-5.888454895E0,6.011948090E0
3.618793775E1,2.004331970E0,-6.628665619E0,5.808521118E0
3.619788975E1,1.679357758E0,-7.993826752E0,5.795947266E0
3.620784175E1,1.579066315E0,-9.670041046E0,5.529800720E0
3.621779375E1,2.048939209E0,-1.159339142E1,4.652924194E0
3.622774575E1,2.536924438E0,-1.313024551E1,2.677482147E0
3.623769775E1,2.986439667E0,-1.414453629E1,1.918111267E0
3.624764975E1,3.711831207E0,-1.379321686E1,2.443219299E0
3.625760175E1,3.422931976E0,-1.153710846E1,1.958826599E0
3.626755475E1,3.530408478E0,-9.447004852E0,2.152972870E0
3.627750675E1,3.967050476E0,-7.193740540E0,3.022814026E0
3.628745875E1,5.053042145E0,-5.865103455E0,3.743116150E0
3.629741075E1,5.090314636E0,-6.092779999E0,3.325334930E0
3.630736275E1,4.219575348E0,-6.946155396E0,1.971849518E0
3.631731475E1,1.797911224E0,-7.729925537E0,2.323468323E0
3.632726675E1,5.363346863E-1,-8.335865479E0,3.675756226E0
3.633721875E1,9.238787842E-1,-8.048912201E0,3.805087280E0
3.634717175E1,1.753603363E0,-7.291038208E0,3.610342255E0
3.635712375E1,2.571801910E0,-6.369404755E0,2.607876892E0
3.636707575E1,3.284619598E0,-5.556595001E0,1.768272858E0
3.637702775E1,3.297043762E0,-5.350174255E0,2.118993530E0
3.638697975E1,3.615880737E0,-5.334456940E0,1.718127136E0
3.639693175E1,3.727548523E0,-4.975952454E0,1.201251984E0
3.640688375E1,2.780168610E0,-5.071753235E0,1.190624084E0
3.641683575E1,1.711540833E0,-5.451363831E0,1.886077881E0
3.642678875E1,8.981323242E-1,-6.354286194E0,1.938768311E0
3.643674075E1,-1.904040527E-1,-7.031927032E0,1.767973480E0
3.644669275E1,-7.472460938E-1,-6.734196167E0,1.804796906E0
3.645664475E1,-7.634124756E-1,-5.851481781E0,1.956581268E0
3.646659675E1,-2.091151428E-1,-4.920867004E0,2.443219299E0
3.647654875E1,4.626878357E-1,-4.152514801E0,2.935246124E0
3.648650150E1,8.794212341E-1,-3.645219727E0,3.239563293E0
3.649645350E1,9.403445435E-1,-3.593577118E0,3.291505280E0
3.650640650E1,1.143023071E0,-4.270469513E0,3.143014069E0
3.651635850E1,1.778751068E0,-5.021906891E0,3.127147064E0
3.652631050E1,2.828518066E0,-5.765111389E0,3.442092133E0
3.653626250E1,4.147575073E0,-6.544390869E0,3.780837708E0
3.654621450E1,5.368885345E0,-7.199279022E0,4.252207489E0
3.655616650E1,6.143674164E0,-7.622898102E0,5.238057404E0
3.656611850E1,6.390959930E0,-8.044122162E0,5.964347076E0
3.657607050E1,6.353986816E0,-8.540190582E0,5.884113922E0
3.658602350E1,6.284830627E0,-9.038803711E0,5.757477264E0
3.659597550E1,5.964197388E0,-9.327403564E0,7.472460938E0
3.660592750E1,8.784482574E0,-1.139714951E1,8.014783173E0
3.661587950E1,1.253134094E1,-1.672786423E1,7.076983337E0
3.662583150E1,9.872569885E0,-1.758677811E1,7.580685883E0
3.663578350E1,9.084159393E0,-1.465512451E1,8.434210968E0
3.664573550E1,7.753726044E0,-1.311228287E1,7.409142609E0
3.665568750E1,5.295088806E0,-1.175909683E1,6.261329498E0
3.666563950E1,2.749033356E0,-1.145313309E1,6.362818451E0
3.667559250E1,1.017284546E0,-1.131467102E1,5.507048035E0
3.668554450E1,2.254162445E0,-1.106933121E1,3.779939575E0
3.669549650E1,4.523144073E0,-1.009710297E1,2.539020081E0
3.670544850E1,5.197641449E0,-8.674311676E0,2.907404022E0
3.671540050E1,4.391867065E0,-7.162754974E0,4.633015594E0
3.672535250E1,3.481909332E0,-6.132896576E0,5.328170013E0
3.673530450E1,2.694097595E0,-5.489384766E0,5.252726898E0
3.674525650E1,2.073039093E0,-5.378166046E0,4.883145447E0
3.675520950E1,1.653311920E0,-5.742358704E0,4.394112396E0
3.676516150E1,1.428928528E0,-6.457571411E0,4.054917755E0
3.677511350E1,1.270707550E0,-7.333849182E0,3.719465332E0
3.678506550E1,1.440903625E0,-8.210426331E0,3.926335144E0
3.679501750E1,2.024989014E0,-8.977431335E0,3.920497284E0
3.680496950E1,2.400408325E0,-9.444160767E0,3.440595245E0
3.681492150E1,2.670297089E0,-9.207652588E0,3.468437347E0
3.682487350E1,3.406316528E0,-8.474926300E0,3.871848450E0
3.683482650E1,3.491788788E0,-7.497758331E0,3.916455688E0
3.684477850E1,3.153043213E0,-7.113507385E0,4.514611816E0
3.685473050E1,2.797831879E0,-7.106322327E0,4.654570770E0
3.686468250E1,2.673440552E0,-6.908284149E0,3.909869385E0
3.687463450E1,2.727328491E0,-6.546636200E0,3.469185791E0
3.688458650E1,2.384840698E0,-6.484515381E0,3.856131134E0
3.689453850E1,2.399210815E0,-6.644981689E0,4.129911804E0
3.690449050E1,2.653981018E0,-6.753805389E0,4.191882935E0
3.691444250E1,2.413880310E0,-6.778803406E0,3.805686035E0
3.692439550E1,1.899400177E0,-6.740183716E0,3.611090698E0
3.693434750E1,1.593436432E0,-6.842720490E0,3.612587585E0
3.694429950E1,1.516197052E0,-7.095095673E0,3.208128662E0
3.695425150E1,1.485211487E0,-7.131619720E0,2.666704559E0
3.696420350E1,1.262923737E0,-7.023394775E0,2.623444519E0
3.697415550E1,9.702822876E-1,-6.882388000E0,2.768492889E0
3.698410750E1,1.138083344E0,-6.972949677E0,2.667303314E0
3.699406050E1,1.387165375E0,-7.040908356E0,2.536924438E0
3.700401250E1,1.509011993E0,-7.202422485E0,2.599644012E0
3.701396450E1,1.324745178E0,-7.078929291E0,2.724035339E0
3.702391650E1,1.075513458E0,-6.128106537E0,3.237767029E0
3.703386850E1,1.444795532E0,-6.335874481E0,3.633693695E0
3.704382050E1,1.634301453E0,-7.113208008E0,3.763922882E0
3.705377250E1,1.535806274E0,-7.865992584E0,3.871998138E0
3.706372450E1,1.770967255E0,-8.328530731E0,4.342769165E0
3.707367650E1,2.227817230E0,-8.354576569E0,4.121229858E0
3.708362950E1,2.398761749E0,-8.322543182E0,3.868255920E0
3.709358150E1,2.323318634E0,-8.465346222E0,3.860172729E0
3.710353350E1,2.080373840E0,-8.569828949E0,3.892056427E0
3.711348550E1,1.955832825E0,-8.610843658E0,3.995641022E0
3.712343750E1,1.863325195E0,-8.668473816E0,4.272714844E0
3.713338950E1,1.832040253E0,-9.060209198E0,4.484823761E0
3.714334150E1,1.949246521E0,-9.515113220E0,4.756658478E0
3.715329350E1,2.108215942E0,-9.783954163E0,4.897814941E0
3.716324650E1,2.165995789E0,-9.900561676E0,5.078489227E0
3.717319850E1,2.191742249E0,-9.891131287E0,5.159171448E0
3.718315050E1,2.279010773E0,-9.825567627E0,5.188809814E0
3.719310250E1,2.381248169E0,-9.690698090E0,5.459896088E0
3.720305450E1,2.503992920E0,-1.000803818E1,5.857469330E0
3.721300650E1,2.457290039E0,-1.060230240E1,6.095923462E0
3.722295850E1,2.270328827E0,-1.128458359E1,6.763535156E0
3.723291050E1,2.265688477E0,-1.165281784E1,7.002737732E0
3.724286350E1,3.081492004E0,-1.143981079E1,5.678291931E0
3.725281550E1,3.384761353E0,-1.159863052E1,4.850962372E0
3.726276750E1,2.728376312E0,-1.298983749E1,4.711003418E0
3.727271950E1,1.664239197E0,-1.354862549E1,5.291945343E0
3.728267150E1,8.343649292E-1,-1.423928925E1,5.605393524E0
3.729262350E1,7.951464844E-1,-1.511661484E1,5.916446686E0
3.730257550E1,1.278042297E0,-1.496991989E1,6.215375061E0
3.731252750E1,2.100731506E0,-1.375414810E1,5.396727448E0
3.732248050E1,2.762954407E0,-1.230665817E1,4.165986786E0
3.733243250E1,2.759511566E0,-1.057086777E1,3.288960571E0
3.734238450E1,2.582280121E0,-8.846154327E0,2.668650513E0
3.735233650E1,2.331551514E0,-7.414830780E0,2.472408600E0
3.736228850E1,2.922971649E0,-6.265670471E0,3.245999908E0
3.737224050E1,3.699556732E0,-5.573509827E0,4.221820679E0
3.738219250E1,4.027973785E0,-5.496120758E0,5.119054871E0
3.739214450E1,3.522774353E0,-6.051465912E0,5.403164062E0
3.740209650E1,2.173929291E0,-7.122039642E0,5.732628937E0
3.741204950E1,1.795067139E0,-8.648565216E0,6.565047913E0
3.742200150E1,1.979333954E0,-9.995015259E0,6.152356110E0
3.743195350E1,2.689157867E0,-1.112411728E1,4.575235748E0
3.744190550E1,3.055146790E0,-1.199021622E1,2.574945374E0
3.745185750E1,2.791544952E0,-1.218181778E1,1.937870178E0
3.746180950E1,2.943628693E0,-1.156584869E1,1.031055908E0
3.747176150E1,3.476221161E0,-9.873168640E0,4.026626587E-1
3.748171308E1,3.950884094E0,-8.224197693E0,1.391057281E0
3.749166608E1,3.358715515E0,-6.845414886E0,3.223247223E0
3.750161808E1,2.927462311E0,-6.023324432E0,4.136797485E0
3.751157008E1,2.653681641E0,-6.211483154E0,4.189038849E0
3.752152208E1,2.259251862E0,-6.856342163E0,4.216132507E0
3.753147408E1,2.352807312E0,-7.535928955E0,2.388133850E0
3.754142608E1,2.212249603E0,-7.782765656E0,1.424737244E0
3.755137808E1,1.489851837E0,-7.749534760E0,2.292482758E0
3.756133008E1,1.637893982E0,-7.500602417E0,3.499722290E0
3.757128308E1,2.160307617E0,-6.613996124E0,3.692820740E0
3.758123508E1,3.197500763E0,-5.933211823E0,3.170407104E0
3.759118708E1,3.885021057E0,-5.548661499E0,2.603535919E0
3.760113908E1,3.696263580E0,-4.991370392E0,2.358794861E0
3.761109108E1,3.202141113E0,-4.664749603E0,2.413730621E0
3.762104308E1,2.652783508E0,-4.661007385E0,2.660417633E0
3.763099508E1,2.501747589E0,-5.305866394E0,2.563569031E0
3.764094708E1,2.400707703E0,-6.021228790E0,2.536026306E0
3.765089908E1,2.448907471E0,-6.477629700E0,2.907104645E0
3.766085208E1,2.140848083E0,-6.783743134E0,2.976260834E0
3.767080408E1,1.801054688E0,-6.690187683E0,3.077001343E0
3.768075608E1,1.694176941E0,-6.604715424E0,3.357817383E0
3.769070808E1,1.782792664E0,-6.678511963E0,3.579207001E0
3.770066008E1,1.673669586E0,-6.825655975E0,3.704047394E0
3.771061208E1,1.696272583E0,-7.043902130E0,3.844305725E0
3.772056408E1,1.771865387E0,-7.373067627E0,3.878734131E0
3.773051608E1,1.518741760E0,-7.776628418E0,3.731290741E0
3.774046908E1,1.360071716E0,-8.154891815E0,3.611539764E0
3.775042108E1,1.376537476E0,-8.280181274E0,3.741469574E0
3.776037308E1,1.915416870E0,-8.206684113E0,4.290976868E0
3.777032508E1,2.943029938E0,-8.047864380E0,4.641697540E0
3.778027708E1,4.101321259E0,-7.855364685E0,4.645888824E0
3.779022908E1,5.198838959E0,-7.953710175E0,4.681664429E0
3.780018108E1,5.898034973E0,-8.071066132E0,4.689897308E0
3.781013308E1,6.168372803E0,-8.191415863E0,4.747527466E0
3.782008508E1,6.427633667E0,-8.358917542E0,5.079237671E0
3.783003808E1,6.284680939E0,-6.359225922E0,8.899144135E0
3.783999008E1,9.616751862E0,-6.953190765E0,1.038570282E1
3.784994208E1,1.461665451E1,-1.574785217E1,6.236181793E0
3.785989408E1,8.433013458E0,-1.779828827E1,4.888683929E0
3.786984608E1,6.898105316E0,-1.415501450E1,9.612410889E0
3.787979808E1,6.162834320E0,-1.054182816E1,8.896300049E0
3.788975008E1,4.832700348E0,-8.703800354E0,4.516108704E0
3.789970208E1,3.236120453E0,-8.122109985E0,5.610183563E0
3.790965508E1,9.545649719E-1,-8.684490509E0,5.782924347E0
3.791960708E1,1.080153809E0,-9.512119446E0,4.254153442E0
3.792955908E1,3.385210419E0,-9.423204346E0,1.953437805E0
3.793951108E1,4.232149200E0,-8.253087616E0,2.009571075E0
3.794946308E1,3.310515747E0,-7.263495483E0,3.996838531E0
3.795941508E1,1.778152313E0,-6.816974030E0,5.406906281E0
3.796936708E1,5.433700562E-1,-6.807393951E0,5.316045227E0
3.797931908E1,-3.179388428E-1,-6.993307343E0,5.400170288E0
3.798927108E1,-2.817141724E-1,-7.322472839E0,5.615572357E0
3.799922408E1,1.778302002E-1,-7.798033905E0,5.241799622E0
3.800917608E1,7.450007629E-1,-8.440647583E0,4.479734344E0
3.801912808E1,1.254990234E0,-9.223669281E0,4.144132233E0
3.802908008E1,1.877096558E0,-1.020338196E1,4.063599701E0
3.803903208E1,2.399360504E0,-1.067160828E1,3.803740082E0
3.804898408E1,2.716700592E0,-1.060454773E1,3.638184357E0
3.805893608E1,3.100951538E0,-1.010533585E1,3.504512329E0
3.806888808E1,3.393143921E0,-9.295968933E0,3.029250641E0
3.807884108E1,3.620670776E0,-8.667126617E0,2.309547272E0
3.808879308E1,3.959416351E0,-8.158783722E0,1.922601929E0
3.809874508E1,4.387376404E0,-7.555538177E0,2.043849792E0
3.810869708E1,4.276606750E0,-6.888824615E0,2.229314117E0
3.811864908E1,4.063000946E0,-6.329437866E0,2.349963226E0
3.812860108E1,3.582799530E0,-5.719007263E0,2.603535919E0
3.813855308E1,3.131637726E0,-5.178181915E0,2.920426941E0
3.814850508E1,2.686014404E0,-4.828059998E0,2.959495697E0
3.815845808E1,2.506537628E0,-4.583618317E0,3.095263367E0
3.816841008E1,2.214195557E0,-4.712200928E0,3.757785645E0
3.817836208E1,1.936073914E0,-5.347779236E0,4.096830597E0
3.818831408E1,1.232237549E0,-6.024521942E0,3.845802612E0
3.819826608E1,2.685415649E-1,-6.859485626E0,3.709436188E0
3.820821808E1,-7.170089722E-2,-7.793992310E0,3.050805817E0
3.821817008E1,2.441423035E-1,-8.647068329E0,2.284100189E0
3.822812208E1,1.417701874E0,-8.746461639E0,2.017055511E0
3.823807408E1,1.505120087E0,-7.900271301E0,2.933749237E0
3.824802708E1,2.102677460E0,-6.908583527E0,3.371139679E0
3.825797908E1,1.983525238E0,-5.282215576E0,3.274291077E0
3.826793108E1,9.988728333E-1,-5.969137115E0,2.990630951E0
3.827788308E1,6.647676086E-1,-7.697143707E0,2.779420166E0
3.828783508E1,5.942642212E-1,-8.714577942E0,3.378474426E0
3.829778708E1,1.124461670E0,-9.046886902E0,3.436703339E0
3.830773908E1,1.495989075E0,-8.782686310E0,3.764671326E0
3.831769108E1,1.611698456E0,-8.789721680E0,4.007616119E0
3.832764408E1,1.641336823E0,-9.045689392E0,3.822750549E0
3.833759608E1,1.679657135E0,-9.351653137E0,3.606749725E0
3.834754808E1,1.770518188E0,-9.486672363E0,3.805686035E0
3.835750008E1,1.678908691E0,-9.759255524E0,4.087699585E0
3.836745208E1,1.594633942E0,-1.017539017E1,4.380640411E0
3.837740408E1,1.670825500E0,-1.059167450E1,4.563709717E0
3.838735608E1,1.814676361E0,-1.073432785E1,4.828359375E0
3.839730808E1,2.104623413E0,-1.084629501E1,5.205125885E0
3.840726108E1,2.685864716E0,-1.130449219E1,5.432503052E0
3.841721308E1,3.117267609E0,-1.179532150E1,5.670657806E0
3.842716508E1,3.111579437E0,-1.240335709E1,6.596332855E0
3.843711708E1,3.744613037E0,-1.301902679E1,6.872358856E0
3.844706908E1,4.908592529E0,-1.241458374E1,4.941074982E0
3.845702108E1,4.409230957E0,-1.141765686E1,4.111500092E0
3.846697308E1,3.027304688E0,-1.196027847E1,4.440066833E0
3.847692508E1,1.460812225E0,-1.226010498E1,5.115612030E0
3.848687675E1,1.886077881E-1,-1.283520905E1,5.472020874E0
3.849682975E1,-5.941145325E-1,-1.345581848E1,5.757926331E0
3.850678175E1,-8.187973022E-2,-1.315928513E1,5.760620728E0
3.851673375E1,1.036893768E0,-1.219109848E1,5.110372925E0
3.852668575E1,1.632505188E0,-1.109522736E1,4.628824310E0
3.853663775E1,1.581760712E0,-9.865534515E0,4.045637054E0
3.854658975E1,1.413809967E0,-8.817414093E0,3.681145020E0
3.855654175E1,1.618434448E0,-8.066575470E0,3.183280334E0
3.856649375E1,2.285597076E0,-7.497608643E0,3.175496521E0
3.857644675E1,3.520379333E0,-7.074588318E0,3.362008667E0
3.858639875E1,4.583318939E0,-6.728807373E0,4.072581024E0
3.859635075E1,4.932542725E0,-6.850055237E0,4.581073608E0
3.860630275E1,4.008065186E0,-7.338938599E0,4.948260040E0
3.861625475E1,3.440146179E0,-8.151598663E0,5.498964844E0
3.862620675E1,3.272494812E0,-9.454339600E0,4.875211945E0
3.863615875E1,3.112776947E0,-1.123982666E1,3.410807190E0
3.864611075E1,3.432362366E0,-1.244227615E1,2.923271027E0
3.865606275E1,3.513343964E0,-1.269210663E1,4.082909546E0
3.866601575E1,3.000360718E0,-1.198183365E1,2.165995789E0
3.867596775E1,3.648961945E0,-1.086530548E1,9.352551270E-1
3.868591975E1,3.893553314E0,-8.690478058E0,2.303110657E0
3.869587175E1,3.999532928E0,-6.941065979E0,4.392465820E0
3.870582375E1,4.460723877E0,-6.292315063E0,4.895270233E0
3.871577575E1,4.570445709E0,-6.611002350E0,3.333717499E0
3.872572775E1,3.396437073E0,-7.290289764E0,2.520907745E0
3.873567975E1,2.458337860E0,-7.754923553E0,2.397863617E0
3.874563175E1,2.027982788E0,-7.502847748E0,2.800825653E0
3.875558475E1,1.717977448E0,-7.170838165E0,4.068539429E0
3.876553675E1,1.816322937E0,-6.711144104E0,4.041745148E0
3.877548875E1,2.683769073E0,-6.429130554E0,3.440894623E0
3.878544075E1,2.701132965E0,-5.869294739E0,2.965632935E0
3.879539275E1,2.338137817E0,-5.347180481E0,2.364483032E0
3.880534475E1,2.064806213E0,-4.972359924E0,2.459685059E0
3.881529675E1,1.202000427E0,-4.468358002E0,2.627635803E0
3.882524875E1,7.086264038E-1,-4.597689056E0,2.624941406E0
3.883520175E1,3.264710999E-1,-5.269641724E0,2.567161560E0
3.884515375E1,2.767744446E-1,-6.230194244E0,2.435585175E0
3.885510575E1,6.908134460E-1,-6.915618896E0,1.994003448E0
3.886505775E1,1.263971558E0,-7.392377472E0,1.536255341E0
3.887500975E1,1.594184875E0,-7.553143158E0,1.844464417E0
3.888496175E1,1.899849243E0,-7.563920746E0,2.518063660E0
3.889491375E1,2.045795746E0,-7.538922729E0,2.855462036E0
3.890486575E1,2.449805603E0,-7.546257477E0,2.939736786E0
3.891481775E1,2.957100677E0,-7.460336151E0,2.941233673E0
3.892477075E1,3.121907959E0,-7.536827087E0,2.822081451E0
3.893472275E1,3.195405121E0,-7.844287720E0,3.025508423E0
3.894467475E1,3.265160065E0,-8.058941345E0,3.700454865E0
3.895462675E1,3.535647583E0,-8.073910217E0,4.169429626E0
3.896457875E1,3.939507751E0,-8.020920410E0,4.166585541E0
3.897453075E1,4.483626251E0,-8.096812592E0,4.200115814E0
3.898448275E1,5.022355957E0,-8.023315430E0,4.419559479E0
3.899443475E1,5.332660675E0,-7.641010437E0,4.568499756E0
3.900438775E1,5.997577972E0,-7.239096222E0,4.119283905E0
3.901433975E1,5.102140045E0,-3.340603180E0,1.166658920E1
3.902429175E1,9.746082916E0,-4.768334198E0,1.164847687E1
3.903424375E1,1.283356247E1,-1.630035324E1,4.735252991E0
3.904419575E1,7.992778931E0,-1.877695313E1,4.187541962E0
3.905414775E1,7.318580933E0,-1.364068405E1,1.004531067E1
3.906409975E1,7.239694977E0,-1.142693756E1,7.241491241E0
3.907405175E1,6.661148071E0,-9.598340149E0,4.122876434E0
3.908400375E1,4.321064301E0,-8.390202484E0,6.111341400E0
3.909395675E1,1.740730133E0,-8.760682068E0,5.971831512E0
3.910390875E1,2.495011597E0,-8.953331451E0,3.595074005E0
3.911386075E1,4.391717377E0,-8.833430786E0,1.975591736E0
3.912381275E1,5.253026276E0,-8.155789948E0,2.419418793E0
3.913376475E1,4.558470612E0,-7.784861298E0,3.506308594E0
3.914371675E1,3.186274109E0,-7.354655914E0,4.766088867E0
3.915366875E1,2.073188782E0,-7.013515320E0,4.907245331E0
3.916362075E1,1.411564636E0,-6.879843292E0,4.879103851E0
3.917357375E1,1.378034363E0,-7.109465790E0,4.899311829E0
3.918352575E1,1.645977173E0,-7.492369537E0,4.541256409E0
3.919347775E1,1.848506012E0,-7.921527100E0,3.901337128E0
3.920342975E1,1.988614655E0,-8.527017975E0,3.449875946E0
3.921338175E1,2.139500885E0,-8.863368530E0,3.745361481E0
3.922333375E1,2.426903229E0,-8.878786469E0,4.108206940E0
3.923328575E1,2.629432068E0,-8.645721130E0,4.222419434E0
3.924323775E1,2.731220398E0,-8.186027069E0,4.380041656E0
3.925318975E1,3.024909668E0,-7.887996826E0,4.523144073E0
3.926314275E1,3.340303802E0,-7.802674255E0,4.432133331E0
3.927309475E1,3.457809448E0,-7.718249817E0,4.407434692E0
3.928304675E1,3.633094940E0,-7.746391296E0,4.380490723E0
3.929299875E1,3.551664276E0,-7.749235382E0,3.835324402E0
3.930295075E1,3.402873688E0,-7.687863007E0,3.276835785E0
3.931290275E1,3.253035278E0,-7.478448486E0,3.392395477E0
3.932285475E1,3.043321381E0,-7.305108948E0,3.683090973E0
3.933280675E1,2.788401489E0,-7.027436371E0,3.744463348E0
3.934275975E1,2.515668640E0,-6.692582703E0,3.673361206E0
3.935271175E1,2.349963226E0,-6.484515381E0,3.512146454E0
3.936266375E1,2.403252411E0,-6.427933044E0,3.251388702E0
3.937261575E1,2.419568481E0,-6.486311646E0,2.802322540E0
3.938256775E1,2.283351746E0,-6.488107910E0,2.686613159E0
3.939251975E1,2.480192413E0,-6.506220245E0,2.825224915E0
3.940247175E1,2.481988678E0,-6.504124603E0,3.003055115E0
3.941242375E1,2.190095673E0,-6.656657410E0,3.124302979E0
3.942237575E1,2.063309326E0,-6.908433838E0,2.871778107E0
3.943232875E1,2.069296875E0,-7.037465515E0,2.409689026E0
3.944228075E1,1.829944611E0,-7.178172913E0,2.154320068E0
3.945223275E1,1.529818726E0,-7.331454163E0,2.084565125E0
3.946218475E1,1.602268066E0,-7.568561096E0,2.256108398E0
3.947213675E1,1.812431030E0,-7.617209930E0,2.632126465E0
3.948208875E1,2.342329102E0,-7.191794586E0,2.734064484E0
3.949204158E1,1.113833771E0,-7.457641754E0,4.007466431E0
3.950199358E1,1.191372528E0,-8.663085022E0,3.663631439E0
3.951194558E1,1.091829529E0,-9.291777649E0,3.104544067E0
3.952189858E1,1.217118988E0,-9.573042755E0,3.435505829E0
3.953185058E1,1.402134247E0,-9.520352325E0,3.966002655E0
3.954180258E1,1.473386078E0,-9.461674347E0,3.948938141E0
3.955175458E1,1.561552734E0,-9.333690491E0,3.905528412E0
3.956170658E1,1.699715424E0,-9.064400482E0,3.950285339E0
3.957165858E1,1.685045929E0,-8.798253937E0,3.755540314E0
3.958161058E1,1.661993866E0,-8.568930817E0,3.709585876E0
3.959156258E1,1.783241730E0,-8.674910431E0,3.625909882E0
3.960151458E1,1.684596863E0,-8.973240051E0,3.492836609E0
